gene_name	gene_type	block_id	new_mr_sites	patients	isTAD	enhancers	patient_id	geneType_meanScore	num_of_patients	diffExp_pval	dmr_pval	median_scores	mean_scores
SMC2	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_38111_9_106252899_106253387~block_38134_9_106768915_106768915~block_38133_9_106768128_106768128~block_38132_9_106711136_106711136~block_38131_9_106710274_106710274~block_38130_9_106709099_106709099~block_38129_9_106663988_106663988~block_38128_9_106602968_106602968~block_38127_9_106511954_106511954~block_38126_9_106480963_106480963~block_38125_9_106477002_106477002~block_38124_9_106472308_106472308~block_38123_9_106471616_106471616~block_38122_9_106463687_106463687~block_38121_9_106454816_106454816~block_38120_9_106440588_106440588~block_38119_9_106435224_106435224~block_38118_9_106403882_106403882~block_38117_9_106377874_106377874~block_38116_9_106365480_106365480~block_38115_9_106345044_106345044~block_38114_9_106332470_106332470~block_38113_9_106289396_106289396~block_38098_9_106110799_106110799~block_38112_9_106254586_106254586~block_38110_9_106231626_106231626~block_38109_9_106196469_106196469~block_38108_9_106185210_106185210~block_38107_9_106182039_106182039~block_38106_9_106176149_106176149~block_38105_9_106168585_106168585~block_38104_9_106160893_106160893~block_38103_9_106152183_106152183~block_38102_9_106116993_106116993~block_38101_9_106114604_106114604~block_38100_9_106112825_106112825~block_38099_9_106111941_106111941~block_38097_9_106107912_106107912~block_38087_9_105901263_105901263~block_38086_9_105887917_105887917~block_38085_9_105868939_105868939	nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~chr9:mr31741~nan~nan~nan~nan~nan~nan~chr9:mr31726~nan~nan~nan~nan~nan~nan~nan~nan~nan	2~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	nan~enhancer~enhancer~enhancer~nan~nan~nan~nan~nan~nan~enhancer~enhancer~enhancer~enhancer~nan~nan~nan~nan~enhancer~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~enhancer~enhancer~nan~nan	patient_12,patient_13~patient_7~patient_8~patient_13~patient_4~patient_5~patient_0~patient_3~patient_11~patient_5~patient_6~patient_3~patient_3~patient_12~patient_4~patient_11~patient_13~patient_6~patient_9~patient_12~patient_2~patient_6~patient_5~patient_5~patient_6~patient_6~patient_8~patient_2~patient_4~patient_9~patient_0~patient_2~patient_9~patient_11~patient_8~patient_7~patient_2~patient_0~patient_10~patient_6~patient_10	1.4878048780487805	13	0.007823900844547675	0.9999993139368452	0.5428392745465916	0.5341346089016645
NCAPD3	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_48583_11_134638145_134638145~block_48590_11_134924660_134924660~block_48589_11_134825331_134825331~block_48588_11_134813690_134813690~block_48587_11_134790738_134790738~block_48586_11_134718148_134718148~block_48585_11_134712452_134712452~block_48584_11_134642233_134642233~block_48580_11_134570243_134570243~block_48579_11_134527704_134527704~block_48578_11_134520883_134520883~block_48577_11_134382683_134382683	nan~chr11:mr50248~nan~nan~nan~chr11:mr50135~nan~nan~chr11:mr50069~nan~nan~chr11:mr49977	1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	nan~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~nan~enhancer~enhancer~nan~enhancer	patient_12~patient_0~patient_0~patient_10~patient_9~patient_13~patient_2~patient_5~patient_8~patient_2~patient_5~patient_5	2.5	8	0.001568767631731345	0.9999999999999952	0.5192307692307692	0.5334113814326217
HNRNPUL1	gene~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_64503_19_41782106_41782106~block_64488_19_41373741_41373741~block_64500_19_41681367_41681367~block_64498_19_41582685_41582685~block_64497_19_41573314_41573314~block_64496_19_41567249_41567249~block_64495_19_41535033_41535033~block_64494_19_41530093_41530093~block_64490_19_41465571_41465571~block_64489_19_41413435_41413435~block_64487_19_41366500_41366500~block_64486_19_41273233_41273233~block_64483_19_41139719_41139719	nan~chr19:mr19447~nan~nan~chr19:mr19566~chr19:mr19561~chr19:mr19543~chr19:mr19541~nan~nan~nan~nan~nan	1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	nan~nan~enhancer~nan~nan~nan~nan~nan~enhancer~nan~enhancer~enhancer~enhancer	patient_12~patient_3~patient_9~patient_11~patient_0~patient_13~patient_3~patient_13~patient_5~patient_6~patient_3~patient_3~patient_7	2.0	9	6.220366398324313e-05	1.0	0.4743589743589744	0.5332326705707701
KIF14	5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_5866_1_201584568_201584568~block_5865_1_201544306_201544306~block_5861_1_201228956_201228956~block_5860_1_201225878_201225878~block_5855_1_200888627_200888627~block_5852_1_200694200_200694200~block_5850_1_200598291_200598291	nan~nan~chr1:mr71631~nan~nan~nan~nan	1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_4~patient_0~patient_0~patient_5~patient_5~patient_10~patient_6	3.0	5	0.00014378917388751418	0.9964762925653652	0.4871794871794872	0.5329837513936883
PHGDH	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~gene~5dist~5dist~5dist	block_4677_1_119358841_119358850~block_4680_1_119424118_119424118~block_4679_1_119412782_119412782~block_4678_1_119405367_119405367~block_4676_1_119292380_119292380~block_4689_1_119942298_119942298~block_4690_1_119987064_119987064~block_4691_1_120024978_120024978~block_4692_1_120130875_120130875~block_4697_1_120281286_120281286~block_4696_1_120235768_120235768~block_4695_1_120208655_120208655~block_4694_1_120195723_120195723	nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~chr1:mr50764~nan	2~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~nan~nan~enhancer~nan~nan~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_4,patient_10~patient_10~patient_13~patient_7~patient_3~patient_0~patient_6~patient_13~patient_6~patient_8~patient_0~patient_6~patient_7	2.4615384615384617	8	0.0015160416058668251	0.9999999999873304	0.5128205128205128	0.5304420051818621
DBH	gene~5dist	block_38648_9_136512992_136512992~block_38646_9_136058896_136058896	chr9:mr45750~chr9:mr45553	1~1	1.0~1.0	nan~enhancer	patient_10~patient_3	3.5	2	3.146694684637839e-05	0.9999999999996632	0.5181717161483653	0.5283166273048677
IL10RB	5dist~5dist~5dist~5dist	block_1785_21_34591709_34591709~block_1784_21_34469007_34469007~block_1783_21_34402810_34402810~block_1782_21_34389074_34389074	nan~nan~chr21:mr6040~nan	1~1~1~1	1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer	patient_6~patient_12~patient_1~patient_6	3.0	3	1.2896818268207913e-06	1.0	0.4788963958409822	0.5279097363820295
ZBTB4	5dist~5dist	block_61195_17_7442362_7442362~block_61194_17_7418381_7418381	chr17:mr4105~nan	1~1	1.0~1.0	enhancer~enhancer	patient_13~patient_5	3.0	2	8.140663597548381e-08	0.9999527083453502	0.5169985099811135	0.5277182013076636
LAMP1	5dist~5dist~5dist	block_54655_13_113926494_113926494~block_54650_13_113608860_113608860~block_54649_13_113590137_113590137	nan~chr13:mr30428~nan	1~1~1	1.0~1.0~1.0	enhancer~enhancer~enhancer	patient_5~patient_12~patient_4	3.0	3	1.4691938052493643e-06	0.9999999999999998	0.4770990915453949	0.5270110842342358
MSX1	TES~TSS	block_22070_4_4866620_4866620~block_22069_4_4860066_4860066	chr4:mr2350~chr4:mr2348	1~1	2.0~2.0	enhancer~nan	patient_2~patient_5	3.5	2	3.82360522557827e-05	1.0	0.5154845347302958	0.5269730365959171
MLH1	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_7671_3_36716714_36716714~block_7672_3_36841635_36841635~block_7670_3_36713163_36713163~block_7669_3_36684295_36684295~block_7655_3_36232340_36232340~block_7668_3_36679432_36679432~block_7667_3_36638346_36638346~block_7666_3_36621036_36621036~block_7665_3_36604260_36604260~block_7660_3_36331561_36331561~block_7659_3_36325441_36325441~block_7658_3_36304973_36304973~block_7657_3_36296151_36296151~block_7656_3_36267667_36267667~block_7654_3_36205339_36205339~block_7653_3_36101389_36101389	chr3:mr12892~nan~nan~nan~nan~chr3:mr12884~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan	1~1~1~1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~nan~enhancer~enhancer~nan~enhancer~enhancer~enhancer~enhancer~nan~nan~nan~nan~enhancer~enhancer~nan	patient_2~patient_6~patient_10~patient_5~patient_0~patient_5~patient_0~patient_13~patient_4~patient_3~patient_8~patient_8~patient_8~patient_13~patient_8~patient_10	2.125	9	0.0007346350623287949	1.0	0.4951923076923077	0.526623819183992
NR1H3	5dist~gene	block_46733_11_47221250_47221250~block_46735_11_47286517_47286517	chr11:mr16487~nan	1~1	1.0~1.0	enhancer~nan	patient_5~patient_13	3.5	2	2.2555896701933965e-05	0.981465012712328	0.5227635247352684	0.5259787847764854
CCNE1	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_64268_19_29509171_29509171~block_64267_19_29478876_29478876~block_64266_19_29474481_29474481~block_64265_19_29380085_29380085~block_64264_19_29324644_29324644~block_64269_19_29519396_29519396~block_64270_19_29593549_29593549~block_64271_19_29691200_29691200~block_64282_19_30256247_30256247~block_64281_19_30146529_30146529	chr19:mr12684~nan~chr19:mr12661~nan~nan~nan~nan~nan~chr19:mr13065~nan	1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~nan~nan~enhancer~enhancer~enhancer~enhancer~nan	patient_3~patient_0~patient_8~patient_6~patient_1~patient_11~patient_5~patient_13~patient_13~patient_10	2.4	9	0.022881627446845968	0.9999997006155942	0.541025641025641	0.5258276261004611
CBX6	5dist~5dist~5dist~5dist	block_2304_22_39492665_39492665~block_2303_22_39467807_39467807~block_2300_22_39333698_39333698~block_2299_22_39332497_39332497	chr22:mr12558~chr22:mr12546~nan~nan	1~1~1~1	1.0~1.0~1.0~1.0	nan~enhancer~enhancer~enhancer	patient_0~patient_6~patient_4~patient_1	2.5	4	6.897271790483029e-08	1.0	0.4359510844475297	0.5256678499160726
LYZ	5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_56096_12_69694636_69694636~block_56092_12_69576044_69576044~block_56091_12_69542580_69542580~block_56090_12_69530222_69530222~block_56089_12_69490119_69490119~block_56088_12_69484718_69484718~block_56087_12_69395872_69395872	nan~nan~nan~nan~chr12:mr26011~nan~nan	1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0	nan~enhancer~enhancer~nan~enhancer~enhancer~enhancer	patient_4~patient_6~patient_6~patient_4~patient_8~patient_10~patient_12	2.4285714285714284	5	4.779356155693699e-07	0.9999999985172324	0.3973489257256349	0.5255975394152025
AP3B2	5dist~gene~5dist~5dist~5dist~5dist~5dist	block_58665_15_83644696_83644696~block_58663_15_83370180_83370180~block_58667_15_83767354_83767354~block_58669_15_83921123_83921123~block_58673_15_84288133_84288133~block_58671_15_84113022_84113022~block_58670_15_84041581_84041581	nan~nan~nan~chr15:mr29974~nan~nan~chr15:mr30036	1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~nan~nan~enhancer	patient_13~patient_11~patient_13~patient_5~patient_1~patient_6~patient_12	2.571428571428572	6	4.762110030435078e-05	0.9999999987963926	0.4542124542124543	0.5250015470481404
TRIP13	TES~gene~5dist~5dist~5dist	block_17476_5_922467_922467~block_17475_5_906919_906919~block_17473_5_590966_590966~block_17467_5_78050_78050~block_17466_5_38118_38118	nan~nan~nan~chr5:mr28~nan	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	enhancer~nan~enhancer~enhancer~enhancer	patient_5~patient_6~patient_8~patient_6~patient_1	3.2	4	0.00035049176224776434	0.989326518168414	0.4820512820512821	0.5224880998733813
TPX2	5dist~5dist~5dist~5dist~5dist~gene~5dist~5dist~5dist~5dist~5dist~5dist	block_550_20_29864898_29864898~block_549_20_29826483_29826483~block_552_20_29940676_29940676~block_551_20_29886947_29886947~block_554_20_30078571_30078571~block_561_20_30336781_30336781~block_560_20_30225012_30225012~block_559_20_30223888_30223888~block_558_20_30181759_30181759~block_557_20_30175112_30175112~block_556_20_30168891_30168891~block_555_20_30166711_30166711	nan~nan~nan~nan~nan~nan~chr20:mr11707~nan~nan~nan~nan~nan	1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	nan~enhancer~nan~nan~enhancer~enhancer~nan~nan~enhancer~enhancer~enhancer~enhancer	patient_8~patient_4~patient_13~patient_0~patient_1~patient_3~patient_5~patient_2~patient_0~patient_5~patient_5~patient_0	2.25	8	0.0003814956580467667	0.9999999694041828	0.4775641025641025	0.5223283671080395
CNTRL	gene~5dist~5dist~5dist~5dist	block_38501_9_123935791_123935791~block_38499_9_123700361_123700361~block_38495_9_123488802_123488802~block_38494_9_123484634_123484634~block_38491_9_123343234_123343234	nan~nan~nan~chr9:mr38626~nan	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~nan	patient_5~patient_13~patient_0~patient_13~patient_10	2.8	4	5.527361110925729e-06	0.9999999999987841	0.42549186522122573	0.5204382403026165
POLR2D	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_14961_2_129604574_129604574~block_14960_2_129579733_129579733~block_14959_2_129442893_129442893~block_14958_2_129392353_129392353~block_14957_2_129317972_129317972~block_14956_2_129083341_129083341~block_14954_2_129001885_129001885~block_14953_2_128805826_128805826	nan~nan~nan~nan~nan~chr2:mr51421~nan~nan	1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~nan	patient_9~patient_12~patient_2~patient_9~patient_10~patient_5~patient_13~patient_13	2.75	6	0.0008330561334447393	0.9993957789827944	0.483974358974359	0.5199967969289413
RRM2	gene	block_12222_2_10278915_10278915	chr2:mr5066	1	1.0		patient_3	4.0	1	0.002750076513075849	0.9999999992584352	0.5398502098937805	0.5199251049468903
POLD1	5dist~gene~5dist~5dist~5dist~5dist	block_64619_19_50448860_50448860~block_64624_19_50905148_50905148~block_64621_19_50701695_50701695~block_64620_19_50687105_50687105~block_64618_19_50340926_50340926~block_64616_19_50136726_50136726	nan~nan~chr19:mr24666~nan~nan~nan	1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0	enhancer~nan~nan~enhancer~enhancer~enhancer	patient_13~patient_1~patient_5~patient_2~patient_4~patient_9	2.833333333333333	6	0.003051945877008334	0.9999999797153442	0.4978632478632479	0.5181385192731902
ALPK1	gene~gene~5dist	block_25444_4_113312029_113312029~block_25443_4_113221967_113221967~block_25442_4_113194974_113194974	nan~nan~chr4:mr32469	1~1~1	1.0~1.0~1.0	enhancer~enhancer~enhancer	patient_13~patient_7~patient_9	3.6666666666666665	3	0.020799843409998544	1.0	0.5213675213675213	0.5166564259200329
FANCG	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_37243_9_35778936_35778936~block_37242_9_35673180_35673180~block_37241_9_35668749_35668749~block_37247_9_35926931_35926931~block_37248_9_35933088_35933088~block_37249_9_35963183_35963183~block_37250_9_35995739_35995739~block_37254_9_36031402_36031402~block_37253_9_36020931_36020931~block_37252_9_36009868_36009868~block_37251_9_35998690_35998690	nan~nan~nan~nan~nan~chr9:mr11206~nan~nan~chr9:mr11227~nan~nan	1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~nan~nan~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer~enhancer	patient_10~patient_5~patient_6~patient_0~patient_0~patient_3~patient_9~patient_5~patient_5~patient_7~patient_10	2.636363636363636	7	0.00604721998837672	1.0	0.5034965034965035	0.5162396534451389
PLXND1	5dist	block_10337_3_129635544_129635544	chr3:mr41462	1	1.0	enhancer	patient_2	3.0	1	2.5338246438584952e-08	0.9986790378869416	0.5330953236152748	0.5162174212793728
NEIL2	5dist~5dist~5dist	block_39051_8_11530714_11530714~block_39050_8_11480673_11480673~block_39046_8_11344984_11344984	nan~chr8:mr5949~nan	1~1~1	1.0~1.0~1.0	enhancer~enhancer~enhancer	patient_1~patient_2~patient_0	3.0	3	6.8871533189171065e-06	0.9994134031438144	0.4557917615332264	0.5162107700141053
AURKA	5dist~5dist~5dist~5dist~5dist~5dist	block_943_20_54983061_54983061~block_944_20_55258889_55258889~block_945_20_55369404_55369404~block_948_20_55471133_55471133~block_947_20_55458269_55458269~block_946_20_55394870_55394870	nan~chr20:mr25932~chr20:mr26007~nan~chr20:mr26062~chr20:mr26020	1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0	nan~enhancer~enhancer~enhancer~enhancer~enhancer	patient_5~patient_6~patient_3~patient_2~patient_12~patient_13	2.6666666666666665	6	0.0005906135042284668	1.0	0.4700854700854701	0.5155751525360597
C3	gene	block_63938_19_6707288_6707288	chr19:mr2611	1	1.0		patient_3	4.0	1	0.0024864153657878896	0.9763203239059242	0.5294003869219102	0.5147001934609551
ADM2	5dist~5dist	block_2473_22_50133442_50133442~block_2472_22_50097534_50097534	nan~chr22:mr18161	1~1	1.0~1.0	enhancer~enhancer	patient_10~patient_8	3.0	2	5.976328941070428e-07	0.9999999942431012	0.4895045778432112	0.51398305671315
CKS1B	TSS~5dist~5dist~5dist	block_4833_1_154945026_154945026~block_4832_1_154880447_154880447~block_4831_1_154626654_154626654~block_4827_1_154359915_154359915	nan~chr1:mr55942~nan~chr1:mr55616	1~1~1~1	1.0~1.0~1.0~1.0	nan~enhancer~enhancer~enhancer	patient_8~patient_12~patient_6~patient_7	3.25	4	0.00330559066281902	1.0	0.4903846153846154	0.5138486743567301
TFDP1	5dist~5dist~5dist~5dist~5dist	block_54656_13_114029324_114029324~block_54655_13_113926494_113926494~block_54650_13_113608860_113608860~block_54649_13_113590137_113590137~block_54657_13_114033403_114033403	nan~nan~chr13:mr30428~nan~nan	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer	patient_4~patient_5~patient_12~patient_4~patient_11	3.0	4	0.00018755055150031078	0.9999999999999998	0.4487179487179487	0.5128016862799978
MMP9	5dist	block_762_20_44613077_44613077	chr20:mr19883	1	1.0	enhancer	patient_4	3.0	1	4.404668172198009e-08	0.9999999847411396	0.5254694359432572	0.5127347141569135
MAP4K4	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~gene~gene~5dist~5dist	block_14219_2_102155519_102155519~block_14218_2_102151815_102151815~block_14216_2_101953866_101953866~block_14215_2_101932344_101932344~block_14220_2_102185798_102185798~block_14221_2_102211731_102211731~block_14222_2_102215206_102215206~block_14223_2_102224799_102224799~block_14227_2_102412022_102412022~block_14226_2_102317913_102317913~block_14225_2_102277922_102277922~block_14224_2_102255319_102255319	nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~nan~chr2:mr40408	1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~nan~enhancer~enhancer~enhancer~enhancer~nan~enhancer	patient_9~patient_2~patient_13~patient_13~patient_13~patient_13~patient_5~patient_9~patient_5~patient_3~patient_5~patient_8	2.833333333333333	6	0.007902020299852949	0.9999796422624792	0.4978632478632479	0.5115731662212553
ILF3	TSS~5dist~5dist~5dist	block_64002_19_10759999_10759999~block_64002_19_10759999_10759999~block_64000_19_10645871_10645871~block_63998_19_10526567_10526567	nan~nan~chr19:mr4745~chr19:mr4686	1~1~1~1	1.0~1.0~1.0~1.0	nan~nan~enhancer~nan	patient_5~patient_5~patient_5~patient_6	2.25	2	5.4919653382765314e-11	0.9829412078240446	0.4926960601861473	0.511314101279854
CD79A	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist	block_64510_19_42285140_42285140~block_64509_19_42161317_42161317~block_64508_19_42045274_42045274~block_64507_19_42030031_42030031~block_64506_19_42022346_42022346~block_64505_19_42016695_42016695~block_64500_19_41681367_41681367~block_64498_19_41582685_41582685~block_64497_19_41573314_41573314~block_64496_19_41567249_41567249~block_64495_19_41535033_41535033~block_64494_19_41530093_41530093~block_64490_19_41465571_41465571~block_64489_19_41413435_41413435	chr19:mr20001~nan~nan~nan~nan~nan~nan~nan~chr19:mr19566~chr19:mr19561~chr19:mr19543~chr19:mr19541~nan~nan	1~1~1~1~1~1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~enhancer~nan~enhancer~nan~nan~nan~nan~nan~enhancer~nan	patient_1~patient_3~patient_9~patient_0~patient_5~patient_8~patient_9~patient_11~patient_0~patient_13~patient_3~patient_13~patient_5~patient_6	2.0	9	0.001555004701560785	1.0	0.4743589743589744	0.5110362485944546
SLX4	5dist~5dist~5dist~gene	block_62341_16_4214741_4214741~block_62332_16_3685611_3685611~block_62331_16_3680112_3680112~block_62330_16_3654134_3654134	chr16:mr1705~nan~nan~nan	1~1~1~1	1.0~1.0~1.0~1.0	enhancer~nan~enhancer~enhancer	patient_10~patient_3~patient_5~patient_6	2.75	4	1.380030751592331e-05	0.9999370254461336	0.4070512820512821	0.509946284658258
PER2	5dist~5dist~5dist~5dist~5dist~5dist~5dist~5dist~gene	block_17416_2_239946232_239946232~block_17415_2_239942283_239942283~block_17414_2_239858945_239858945~block_17413_2_239632940_239632940~block_17412_2_239524452_239524452~block_17411_2_239371900_239371900~block_17410_2_239364492_239364492~block_17408_2_239224789_239224789~block_17407_2_239193480_239193480	nan~nan~chr2:mr89062~nan~nan~nan~nan~nan~chr2:mr88752	1~1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~nan~enhancer~enhancer~nan~enhancer	patient_9~patient_0~patient_10~patient_0~patient_11~patient_10~patient_7~patient_12~patient_6	2.6666666666666665	7	0.02656170001693187	0.999997549865596	0.5085470085470085	0.5085593560350129
CD274	5dist~5dist~gene~5dist	block_36179_9_4946043_4946043~block_36180_9_4976087_4976087~block_36185_9_5451954_5451954~block_36183_9_5207089_5207089	nan~nan~chr9:mr2203~nan	1~1~1~1	1.0~1.0~1.0~1.0	nan~enhancer~enhancer~enhancer	patient_8~patient_11~patient_11~patient_5	2.75	3	1.1678639059092538e-06	1.0	0.4385981256058316	0.5077606012644542
ZAP70	5dist~TES~5dist~5dist~5dist~5dist	block_14157_2_97416786_97416786~block_14165_2_98357800_98357800~block_14163_2_97700936_97700936~block_14162_2_97687959_97687959~block_14161_2_97539871_97539871~block_14158_2_97420765_97420765	nan~chr2:mr38231~nan~nan~chr2:mr37853~nan	1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~nan~nan	patient_2~patient_5~patient_10~patient_13~patient_3~patient_5	2.333333333333333	5	1.8651734857598561e-06	0.993374747670114	0.3760683760683761	0.5066151324235801
MYL5	5dist~TSS~5dist~5dist~5dist~5dist~5dist~5dist	block_22019_4_412252_412252~block_22026_4_665510_665510~block_22026_4_665510_665510~block_22025_4_608504_608504~block_22024_4_604309_604309~block_22023_4_599117_599117~block_22022_4_589375_589375~block_22021_4_582363_582363	nan~nan~nan~nan~chr4:mr284~chr4:mr281~nan~nan	1~1~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0~1.0	enhancer~nan~nan~enhancer~enhancer~enhancer~enhancer~enhancer	patient_0~patient_4~patient_4~patient_0~patient_9~patient_5~patient_2~patient_3	2.875	6	0.03702408131482654	1.0	0.5048076923076923	0.5044002189512149
BCL2L11	5dist~5dist~TES~gene~gene~gene	block_14411_2_111484563_111484563~block_14410_2_111467093_111467093~block_14417_2_111908634_111908634~block_14417_2_111908634_111908634~block_14419_2_111922719_111922719~block_14418_2_111920563_111920563	nan~chr2:mr44426~nan~nan~nan~nan	1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0	enhancer~enhancer~enhancer~enhancer~nan~enhancer	patient_12~patient_2~patient_12~patient_12~patient_2~patient_0	3.5	3	0.01780840339186138	1.0	0.4935897435897436	0.5038382864808244
ZBTB7B	5dist~5dist~5dist	block_4832_1_154880447_154880447~block_4831_1_154626654_154626654~block_4827_1_154359915_154359915	chr1:mr55942~nan~chr1:mr55616	1~1~1	1.0~1.0~1.0	enhancer~enhancer~enhancer	patient_12~patient_6~patient_7	3.0	3	4.579373949059853e-05	1.0	0.4296636212575435	0.5032933490903102
MCM10	5dist~gene~TSS~5dist~5dist	block_48861_10_12328494_12328494~block_48871_10_13208683_13208692~block_48870_10_13200167_13200167~block_48866_10_12917899_12917899~block_48865_10_12896720_12896720	chr10:mr6173~nan~nan~nan~nan	1~1~1~1~1	1.0~1.0~1.0~1.0~1.0	nan~nan~nan~enhancer~enhancer	patient_5~patient_3~patient_9~patient_10~patient_9	3.0	4	0.0007975182143616586	1.0	0.4487179487179487	0.5028202799175694
TNFRSF14	gene~gene~TSS~5dist~5dist~5dist~5dist	block_2510_1_2489175_2489274~block_2511_1_2490314_2490314~block_2509_1_2488152_2488152~block_2508_1_2471280_2471280~block_2507_1_2387915_2387915~block_2502_1_1940706_1940706~block_2500_1_1827455_1827455	nan~nan~nan~nan~nan~nan~chr1:mr559	2~1~1~1~1~1~1	1.0~1.0~1.0~1.0~1.0~1.0~1.0	nan~nan~nan~enhancer~enhancer~nan~nan	patient_0,patient_4~patient_5~patient_2~patient_0~patient_6~patient_5~patient_1	2.8571428571428568	6	4.4020122886462184e-06	0.7497092985689798	0.5018315018315018	0.5026588341924271
